host_id;host_url;host_name;host_since;host_ville;host_pays;host_about;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_total_listings_count
524286435;https://www.airbnb.com/users/show/524286435;Jean-Michel;45114;;;;within an hour;1;1;1;1;1
3608511;https://www.airbnb.com/users/show/3608511;Marine;41170;Bidart;France;passionnée de mode;within an hour;1;0,36;0;1;4
514835993;https://www.airbnb.com/users/show/514835993;Nathalie;45061;;;;;;0,2;0;1;1
31447605;https://www.airbnb.com/users/show/31447605;Frédérique;42112;;;;;;1;0;1;1
44906827;https://www.airbnb.com/users/show/44906827;Sophie;42270;Urrugne;France;;;;1;0;2;2
499322052;https://www.airbnb.com/users/show/499322052;Valentine;44960;Ascain;France;;within a few hours;1;0,83;0;1;1
522878523;https://www.airbnb.com/users/show/522878523;Jean-Baptiste;45107;;;;within an hour;1;0,71;0;1;1
51391336;https://www.airbnb.com/users/show/51391336;Stèphanie;42353;Bayonne;France;;within an hour;1;0,96;1;2;2
138978021;https://www.airbnb.com/users/show/138978021;Gloria;42922;Uhart-Cize;France;;within a few hours;1;0,81;1;2;7
146940140;https://www.airbnb.com/users/show/146940140;Beatrice;42967;Biarritz;France;;within a day;0,67;0,57;0;1;1
68989200;https://www.airbnb.com/users/show/68989200;Melissa;42486;Hendaye;France;;within an hour;1;0,77;1;1;1
303257632;https://www.airbnb.com/users/show/303257632;Luis;43757;Mouguerre;France;Toujours disponible , mais jamais la !;;;1;0;1;1
135905250;https://www.airbnb.com/users/show/135905250;Margaux;42905;Montgaillard;France;;;;1;0;1;1
145740347;https://www.airbnb.com/users/show/145740347;Sand;42960;Bayonne;France;;within a day;0,75;0,5;0;1;1
23960544;https://www.airbnb.com/users/show/23960544;Pauline;41963;Bidart;France;"Bonjour, 
Nous c’est Mathieu et Pauline, nous vous proposons à la location notre maison principale dans laquelle vous vivons avec nos deux jeunes enfants. 
Si vous souhaitez découvrir le Pays Basque en famille, notre maison s’y prête idéalement. Vous pourrez à la fois profiter de la proximité des plages et du centre du village, mais également vous reposer dans notre petit cocon !";;;0,33;0;1;1
426740097;https://www.airbnb.com/users/show/426740097;Pascale;44479;;;;within an hour;1;0,93;0;1;1
161185917;https://www.airbnb.com/users/show/161185917;Andoni;43072;Biarritz;France;;;;0,67;0;1;1
212017798;https://www.airbnb.com/users/show/212017798;Incarnation;43339;;;;within an hour;1;1;0;1;4
20965346;https://www.airbnb.com/users/show/20965346;Adeline;41887;Biarritz;France;"Bonjour je m'appelle Adeline!

J'aime découvrir de nouveaux lieux, de nouvelles cultures...

Au plaisir d'échanger :) ";within an hour;1;1;0;1;1
23261703;https://www.airbnb.com/users/show/23261703;Mike;41945;Bassussarry;France;;;;;0;1;2
161800705;https://www.airbnb.com/users/show/161800705;Geraldine;43077;Souraïde;France;;within a day;0,5;0,89;0;1;1
525184920;https://www.airbnb.com/users/show/525184920;Arthur;45119;;;;;;0,38;0;1;1
524592609;https://www.airbnb.com/users/show/524592609;Annie;45116;;;;within an hour;1;1;0;1;1
45064599;https://www.airbnb.com/users/show/45064599;Sabine;42272;Vaucresson;France;;within a few hours;1;0,75;0;2;3
200770997;https://www.airbnb.com/users/show/200770997;Dominique Et Christine;43289;Ustaritz;France;;;;0,83;0;1;1
34533743;https://www.airbnb.com/users/show/34533743;Estelle;42153;Anglet;France;J'aime les voyages et la découverte et utilise très régulièrement Airbnb aussi bien pour visiter des villes que pour des lieux plus reculés et insolites.;;;1;0;1;2
524603900;https://www.airbnb.com/users/show/524603900;Conchita;45116;Bayonne;France;;within a few hours;0,8;0,68;0;1;1
426504571;https://www.airbnb.com/users/show/426504571;Dany;44477;;;;within an hour;1;0,46;1;1;1
191533971;https://www.airbnb.com/users/show/191533971;Joan;43245;;;;;;1;0;1;4
1020749;https://www.airbnb.com/users/show/1020749;Marie;40780;Anglet;France;;within a day;1;0,2;0;1;3
126893473;https://www.airbnb.com/users/show/126893473;Julie;42846;Lavit;France;"Salut 
Nico, aime découvrir de nouvelle destination.";;;0,5;0;1;1
430335268;https://www.airbnb.com/users/show/430335268;Robert;44504;;;;within an hour;1;0,88;1;1;1
525329492;https://www.airbnb.com/users/show/525329492;Marina;45119;;;;within a day;1;0,63;0;1;1
12312682;https://www.airbnb.com/users/show/12312682;Helena;41687;Stockholm;Sweden;;within an hour;1;1;0;1;1
524335796;https://www.airbnb.com/users/show/524335796;Thibault;45114;;;;within a few hours;1;1;1;1;1
186963065;https://www.airbnb.com/users/show/186963065;Nico Et Aline;43219;Cambo-les-Bains;France;;within a few hours;1;0,2;0;2;2
118214269;https://www.airbnb.com/users/show/118214269;Marie;42792;Bayonne;France;;within a day;1;0,9;1;1;1
17667716;https://www.airbnb.com/users/show/17667716;Selim;41825;Biarritz;France;;within a few hours;1;1;0;1;1
106056128;https://www.airbnb.com/users/show/106056128;Tom;42707;Anglet;France;;;;1;0;1;2
54892895;https://www.airbnb.com/users/show/54892895;Marie-Emma;42385;Bayonne;France;;;;0,75;0;1;1
472334623;https://www.airbnb.com/users/show/472334623;Franck;44772;Biarritz;France;;within an hour;1;0,89;0;1;1
525484061;https://www.airbnb.com/users/show/525484061;Patricia;45120;;;;;;0,75;0;1;1
36595380;https://www.airbnb.com/users/show/36595380;Jean-Pierre;42179;Castelnaud-de-Gratecambe;France;"Sport (rugby, aviron, golf)
La famille, le travail, les amis, les loisirs, le sport.";within a day;1;0,47;0;1;2
524809551;https://www.airbnb.com/users/show/524809551;Paddy;45117;;;;within a day;0,5;0,8;0;1;1
54327646;https://www.airbnb.com/users/show/54327646;Julie;42381;Bayonne;France;"Julie, 
Originaire de Ustaritz dans le Pays Basque.";;;0,39;0;1;1
517339878;https://www.airbnb.com/users/show/517339878;Jean-Pierre;45076;Saint-Jean-de-Luz;France;;within an hour;1;1;0;1;1
530886918;https://www.airbnb.com/users/show/530886918;Conciergerie;45147;Bayonne;France;;;;;0;2;2
452473513;https://www.airbnb.com/users/show/452473513;Antoine;44654;Anglet;France;;;;1;0;1;1
58730545;https://www.airbnb.com/users/show/58730545;Marjolaine;42414;Issy-les-Moulineaux;France;;;;0,53;0;1;1
524890416;https://www.airbnb.com/users/show/524890416;Christiane;45117;;;;within an hour;1;1;0;1;1
524954108;https://www.airbnb.com/users/show/524954108;Thibaut;45117;;;;within an hour;1;0,98;0;1;1
458097025;https://www.airbnb.com/users/show/458097025;Francois;44689;;;;;;0;0;1;2
522914148;https://www.airbnb.com/users/show/522914148;Colette;45107;;;;within a few hours;1;1;0;1;1
35576839;https://www.airbnb.com/users/show/35576839;Julie;42166;Guéthary;France;;within an hour;1;0,67;0;1;1
19593231;https://www.airbnb.com/users/show/19593231;Yannick;41857;Saint-Jean-de-Luz;France;;;;;0;1;2
200322633;https://www.airbnb.com/users/show/200322633;Florence;43287;;;;;;;0;1;1
4366371;https://www.airbnb.com/users/show/4366371;Sarah;41252;Anglet;France;"I'm originally from north London which is where I met my French partner. In 2022 we decided we needed a change in lifestyle, packed up our lives, our young son and moved to the Southwest of France.

We fell in love with the Montbrun area of Anglet with its proximity to the forest, the beach and the mountains. It is a fantastic place to live not only for its beauty but the wonderfully friendly people and the culture of the pays basque.";within an hour;1;0,97;1;1;2
439260288;https://www.airbnb.com/users/show/439260288;Guillaume;44567;Cambo-les-Bains;France;;within a few hours;1;0,82;0;1;1
72502484;https://www.airbnb.com/users/show/72502484;Killian;42507;Saintes;France;;within an hour;1;0,91;1;1;2
363774868;https://www.airbnb.com/users/show/363774868;Nathalie;44065;Baillet-en-France;France;;within a day;1;1;0;1;2
525960892;https://www.airbnb.com/users/show/525960892;Salima;45123;;;bienveillante;within a few hours;1;1;0;1;1
21567576;https://www.airbnb.com/users/show/21567576;Lauriane;41902;Hossegor;France;;a few days or more;0,25;0,5;0;1;1
525969194;https://www.airbnb.com/users/show/525969194;Christophe Et Patricia;45123;;;;within a few hours;1;0,83;0;1;1
33015556;https://www.airbnb.com/users/show/33015556;Gilles;42134;Guéthary;France;;within a day;1;0,94;1;1;1
326511669;https://www.airbnb.com/users/show/326511669;Arnaud;43841;Biarritz;France;Passionné d’architecture, je suis très heureux de pouvoir faire partager aux voyageurs la douceur de vivre à la Villa Sabaou construite selon les préceptes traditionnels du fengshui dans un style néo-basque revisité.;within an hour;1;0,75;0;1;1
226717818;https://www.airbnb.com/users/show/226717818;Sandrine;43424;Mouguerre;France;;within an hour;1;0,92;0;1;1
5069145;https://www.airbnb.com/users/show/5069145;Carole;41318;Anglet;France;;within a day;1;1;0;1;1
60881622;https://www.airbnb.com/users/show/60881622;Clara;42429;Saint-Jean-de-Luz;France;;;;0,88;0;1;1
22317187;https://www.airbnb.com/users/show/22317187;Fabienne;41921;Ascain;France;;;;1;0;1;1
166510934;https://www.airbnb.com/users/show/166510934;Valérie;43108;;;;within an hour;1;1;0;1;1
330241378;https://www.airbnb.com/users/show/330241378;Anne Sophie;43853;;;;within a day;1;0,33;0;1;1
37980694;https://www.airbnb.com/users/show/37980694;Mikael;42194;Biarritz;France;;;;0,83;0;1;1
515809342;https://www.airbnb.com/users/show/515809342;Laura;45067;Anglet;France;;within an hour;1;1;0;1;1
458010705;https://www.airbnb.com/users/show/458010705;Christophe;44689;Mouguerre;France;;a few days or more;0,33;1;0;1;1
29055050;https://www.airbnb.com/users/show/29055050;Veronique;42072;Agen;France;;within a few hours;1;0;0;1;1
433056810;https://www.airbnb.com/users/show/433056810;Stéphanie;44522;;;;within an hour;1;0,95;1;1;1
9384685;https://www.airbnb.com/users/show/9384685;Laurent;41559;Biarritz;France;"Laurent et Willie, voila 3 ans que nous sommes sur la côte basque avec nos 2 enfants.
Nous avons pu trouver cette maison à rénover et nous y avons mis toutes notre énergie et notre cœur, le quartier est super calme et les espaces sont un appel à la sieste ou au barbecue entre amis .
Je suis dans l’événementiel / prod à mon compte et Willie, freelance en make up et cabinet de massage Renata sur Anglet.
A votre dispo pour plus de précision.
W & L";within a day;1;0,5;0;1;1
45423244;https://www.airbnb.com/users/show/45423244;Valentine;42277;Saint-Pierre-d'Irube;France;;within a few hours;0,86;0,9;1;1;1
27000557;https://www.airbnb.com/users/show/27000557;Lydie;42035;Bayonne;France;;within an hour;1;0,96;0;2;2
15258256;https://www.airbnb.com/users/show/15258256;Sofia;41767;Biarritz;France;;within a few hours;1;0,11;0;2;2
28547966;https://www.airbnb.com/users/show/28547966;Emmanuelle;42064;Bayonne;France;;within a few hours;0,86;0,87;0;1;1
13253161;https://www.airbnb.com/users/show/13253161;Annie;41716;Mouguerre;France;Mon partenaire et moi vivons  au Pays Basque dans le sud-ouest de la France. Nous avons tous deux une passions pour la cuisine et le surf. Nous avons beaucoup utilisé Airbnb en tant qu'hôte et en tant que voyageurs et avons rencontré beaucoup de gens formidables en cours de route. Nous sommes impatients de vous rencontrer.;;;0,88;0;1;1
364151925;https://www.airbnb.com/users/show/364151925;Cloe;44067;;;;;;1;0;1;1
118457901;https://www.airbnb.com/users/show/118457901;Iris;42794;Anglet;France;;;;0,67;0;1;1
18625134;https://www.airbnb.com/users/show/18625134;Helena;41842;Anglet;France;"Bonjour,
Je suis française et espagnole, j'habite dans le sud-ouest de la France et je travaille dans le secteur HR Tech.

J'ai vécu à Sheffield pendant 6 mois (études), à Londres pendant 3 mois (job d'été), en Amérique Latine pendant 1,5 ans (études+stages) et à Singapour pendant 7 ans (travail).
Je vis pour voyager et découvrir le style de vie et les cultures locales.
Je suis sociable et sympathique et j'aime la propreté.

A bientôt!,";within a day;0,8;0,79;0;1;6
354841204;https://www.airbnb.com/users/show/354841204;Maureen;44020;Anglet;France;;;;;0;1;2
59494662;https://www.airbnb.com/users/show/59494662;Lore;42419;Bussunarits-Sarrasquette;France;;within a day;0,6;0,4;0;1;1
152282204;https://www.airbnb.com/users/show/152282204;David;43005;Biarritz;France;"Originaire de Biarritz, passionné de surf et de rugby. Je pourrais vous orienter sur les bonnes petites adresses locales (aussi bien pour les visites et les restos, que les activités et les cours de surf).

Première fois que nous louons cet appartement avec mon frère. Hâte de vos premiers retours !";within an hour;1;1;1;1;2
462067736;https://www.airbnb.com/users/show/462067736;Stephane;44713;Arcangues;France;;;;;0;1;1
28421356;https://www.airbnb.com/users/show/28421356;Morgan;42061;;;;;;0,86;0;1;2
527634371;https://www.airbnb.com/users/show/527634371;Lyon;45131;;;;;;0,75;0;1;1
238053379;https://www.airbnb.com/users/show/238053379;Marc;43486;Biarritz;France;;;;1;0;1;1
527645728;https://www.airbnb.com/users/show/527645728;Maison;45131;Lasse;France;;within a few hours;1;1;0;1;1
7012200;https://www.airbnb.com/users/show/7012200;Beñat;41445;Ciboure;France;Fan de sports outdoors (escalade, rando, trail, vélo) et de repas entre amis ! :) ;;;0,92;0;2;2
18399029;https://www.airbnb.com/users/show/18399029;Sarah;41839;;;;within an hour;1;0,8;0;1;1
515744671;https://www.airbnb.com/users/show/515744671;Philippe;45066;;;;;;1;0;1;1
527670992;https://www.airbnb.com/users/show/527670992;Mirian;45131;;;;;;1;0;1;1
96135244;https://www.airbnb.com/users/show/96135244;Weena;42634;New Aquitaine;France;;;;0,6;0;1;1
295691467;https://www.airbnb.com/users/show/295691467;Baptiste;43725;;;;within a few hours;1;0,83;1;1;1
64930983;https://www.airbnb.com/users/show/64930983;Ana;42458;Huesca;Spain;;;;0,75;0;3;4
183377015;https://www.airbnb.com/users/show/183377015;Pauline;43199;Anglet;France;;within a day;1;1;0;1;1
527767449;https://www.airbnb.com/users/show/527767449;Camille;45132;Urcuit;France;;;;0,69;0;3;3
163489921;https://www.airbnb.com/users/show/163489921;Jonathan;43089;Bidart;France;;;;1;0;1;1
527022534;https://www.airbnb.com/users/show/527022534;Emilie;45128;;;;;;0,5;0;1;1
403509365;https://www.airbnb.com/users/show/403509365;Jérôme;44341;;;;within an hour;1;0,75;0;1;2
527040714;https://www.airbnb.com/users/show/527040714;Maritxu;45128;Guéthary;France;;within an hour;0,9;0,47;0;1;1
66550652;https://www.airbnb.com/users/show/66550652;Agathe;42470;Castres;France;;within a day;1;0,6;0;1;2
527071965;https://www.airbnb.com/users/show/527071965;Federico;45128;Aldudes;France;une vie pleine d'experiences dans beaucoup des domaines , art,musique , ventes,marketing,hotelerie,video,mode,photographie ,,medecines naturelles , Land Art , Street Art ayant travaillé avec le très connu Street Artiste Shepard Fairey pendant 15 ans .Un nouveau projet demarre ici dans le moulin alliant B&B , yoga,meditation , sono-therapie,Qi Gong etc actuellement formé en sono-therapie  , un lieu propice pour se réssourcer completement .;within a few hours;1;1;0;4;4
31142320;https://www.airbnb.com/users/show/31142320;Anne;42107;Pau;France;;within a few hours;1;0,44;0;1;3
123006063;https://www.airbnb.com/users/show/123006063;Laure;42822;Bidart;France;;within an hour;1;1;0;1;2
113481590;https://www.airbnb.com/users/show/113481590;Baptiste;42762;Anglet;France;;within a day;1;0,58;0;1;1
80012231;https://www.airbnb.com/users/show/80012231;Monika;42547;Bayonne;France;;;;;0;1;1
69666892;https://www.airbnb.com/users/show/69666892;Dorian;42490;;;;within an hour;1;0,5;0;1;1
50714304;https://www.airbnb.com/users/show/50714304;Benjamin;42345;Anglet;France;;;;0,83;0;1;1
183689751;https://www.airbnb.com/users/show/183689751;Sandra;43201;;;;;;1;0;1;1
475008224;https://www.airbnb.com/users/show/475008224;Yolande;44787;;;;within a few hours;1;0,8;0;2;2
212387358;https://www.airbnb.com/users/show/212387358;Jean Baptiste;43341;Biarritz;France;;;;0,82;0;1;1
124727431;https://www.airbnb.com/users/show/124727431;Yuri;42832;Urrugne;France;Soy una persona objetiva me gusta sonreir y tratare siempre de encontrar una solucion a mis huspedes.  Vivo en francia hace 15 anos  y voy todos los anos por 3 o cuado meses ayudar a mi madre y conocer y ocuparme de mis huespedes , la cosina es mi pacion les doy los mejores precios y calidad para darles el mejor servicio .  Mi Madre es un encanto en mi aucencia se ocupara de ustedes y los hace sentir como en su propio casa;within an hour;1;1;0;8;8
42055996;https://www.airbnb.com/users/show/42055996;Sandrine;42236;;;"French Epicurean.
Love natural and vegan food.

";within an hour;1;1;0;2;4
347678071;https://www.airbnb.com/users/show/347678071;Kevin;43977;Bayonne;France;;a few days or more;0;0,75;0;1;1
30429176;https://www.airbnb.com/users/show/30429176;Kelly;42095;Briscous;France;;;;;0;1;1
14959373;https://www.airbnb.com/users/show/14959373;Thibault;41760;Anglet;France;;within an hour;1;1;1;1;1
31207827;https://www.airbnb.com/users/show/31207827;Sarah;42108;Anglet;France;;a few days or more;0;;0;1;1
63933753;https://www.airbnb.com/users/show/63933753;Pettan;42450;;;;within a few hours;1;0,87;0;1;1
43327978;https://www.airbnb.com/users/show/43327978;Cloe;42251;Bayonne;France;"Bonjour,
Travaillant dans la France entière depuis 10 ans je suis souvent à la recherche de location courte durée ce qui est plus appréciable que l'hôtel :)
De ce fait mon appartement est disponible pour d’autres voyageurs ✨";within a few hours;1;1;0;1;1
47383395;https://www.airbnb.com/users/show/47383395;Romain;42302;Floirac;France;;;;1;0;1;1
17663223;https://www.airbnb.com/users/show/17663223;Léa;41825;Toulouse;France;;;;;0;1;3
429207833;https://www.airbnb.com/users/show/429207833;Agnieszka;44496;;;;within an hour;1;1;0;1;1
113180981;https://www.airbnb.com/users/show/113180981;Clairette;42760;Urrugne;France;;within an hour;1;0,94;0;1;1
53384303;https://www.airbnb.com/users/show/53384303;Nathalie;42374;Vielle-Saint-Girons;France;;within a few hours;1;0,67;0;1;1
46841178;https://www.airbnb.com/users/show/46841178;Julian;42295;Cambo-les-Bains;France;;within a few hours;1;0;0;1;1
215224875;https://www.airbnb.com/users/show/215224875;Kim Ly;43356;Biarritz;France;;within an hour;1;1;0;1;1
114716108;https://www.airbnb.com/users/show/114716108;Pierre;42769;Alfortville;France;;within an hour;0,99;1;0;5;5
203312333;https://www.airbnb.com/users/show/203312333;Capucine;43299;Bayonne;France;;within an hour;1;0,73;0;1;1
433314842;https://www.airbnb.com/users/show/433314842;Mathilde;44524;;;;;;1;0;1;1
75450443;https://www.airbnb.com/users/show/75450443;Melanie;42523;Bidart;France;;within an hour;1;0,8;0;1;1
48177975;https://www.airbnb.com/users/show/48177975;Silvia;42312;Hendaye;France;;within an hour;1;0,93;0;1;1
51641039;https://www.airbnb.com/users/show/51641039;Mathieu;42356;Ahetze;France;;;;1;0;1;1
530814161;https://www.airbnb.com/users/show/530814161;Thomas;45147;;;;within a day;1;;0;1;1
364911586;https://www.airbnb.com/users/show/364911586;Chloe;44072;Biarritz;France;;within a day;0,67;0,22;0;1;1
132520872;https://www.airbnb.com/users/show/132520872;Benjamin;42884;Bordeaux;France;;a few days or more;0,29;0;0;1;1
14137090;https://www.airbnb.com/users/show/14137090;Fleur;41739;;;Toujours heureuse de recevoir mes invités et de faire de nouvelles rencontre. Je suis à l'écoute de vos questions et disponible pour vous aider du mieux possible pendant votre séjour dans notre si jolie ville !;within an hour;0,6;0,87;0;2;2
339303;https://www.airbnb.com/users/show/339303;Sophie;40551;Biarritz;France;"Hi!

After many years living and working in big cities (Paris, London, Vancouver), I chose to move by the sea in Biarritz, famously known for its waves and surf crowds. 

I've built myself a little cocoon that I happily share with people who are willing to discover our beautiful Pays Basque.";;;0;0;1;2
362567412;https://www.airbnb.com/users/show/362567412;Sébastien;44058;Pau;France;;within an hour;1;0,54;0;2;2
312642626;https://www.airbnb.com/users/show/312642626;Tiphaine;43796;;;;within an hour;1;1;0;1;1
461639020;https://www.airbnb.com/users/show/461639020;Miryem;44711;;;;a few days or more;0,2;0;0;1;1
468839237;https://www.airbnb.com/users/show/468839237;Guillaume;44753;;;;;;0,96;0;3;3
117091170;https://www.airbnb.com/users/show/117091170;Jeanne;42785;Anglet;France;;within an hour;1;1;0;1;1
314529442;https://www.airbnb.com/users/show/314529442;Sylvain;43803;Lourdes;France;;;;0,75;0;1;1
77267353;https://www.airbnb.com/users/show/77267353;Dany;42533;Biarritz;France;;;;1;0;1;1
99700944;https://www.airbnb.com/users/show/99700944;Olivia;42658;Bayonne;France;;within an hour;1;0,9;0;1;3
13155371;https://www.airbnb.com/users/show/13155371;Lydie;41713;Boucau;France;;within a few hours;1;0,83;0;1;1
95073065;https://www.airbnb.com/users/show/95073065;Matthieu;42627;;;;within a day;1;0,46;0;1;1
67154470;https://www.airbnb.com/users/show/67154470;Pauline;42474;Sare;France;;within a few hours;1;0,65;0;1;2
531193710;https://www.airbnb.com/users/show/531193710;Alain;45149;;;;within a few hours;1;1;0;1;1
31958861;https://www.airbnb.com/users/show/31958861;Fanny;42120;Hasparren;France;;within a day;1;1;0;1;1
484098477;https://www.airbnb.com/users/show/484098477;Bernadette;44852;;;;;;0,5;0;1;1
254303130;https://www.airbnb.com/users/show/254303130;Viviane;43564;Anglet;France;;within a day;0,83;1;0;1;1
65720624;https://www.airbnb.com/users/show/65720624;Caroline;42464;Biarritz;France;;;;;0;1;1
3641129;https://www.airbnb.com/users/show/3641129;Clara;41174;Biarritz;France;;;;;0;1;1
452148913;https://www.airbnb.com/users/show/452148913;Cecile;44651;;;;;;0;0;1;1
62885670;https://www.airbnb.com/users/show/62885670;Amelie;42443;Cambo-les-Bains;France;;within an hour;1;0,9;1;1;2
6247686;https://www.airbnb.com/users/show/6247686;Clara;41400;Biarritz;France;"Hi !

I am Clara, I am working in law, I like to travel, horse ridding, and surfing !I live in Biarritz, close to the sea !
see you soon! ";;;;0;1;2
136238417;https://www.airbnb.com/users/show/136238417;Vincent;42907;;;;within an hour;1;1;0;1;1
524123012;https://www.airbnb.com/users/show/524123012;Rafik;45113;Bayonne;France;;within an hour;1;0,8;0;1;1
181744836;https://www.airbnb.com/users/show/181744836;Gilles-Antoine;43191;Bidart;France;;;;1;0;1;1
34371263;https://www.airbnb.com/users/show/34371263;Eglantine;42151;Bidart;France;;within an hour;1;0,75;0;2;2
492008701;https://www.airbnb.com/users/show/492008701;Marc;44914;Hourtin;France;;;;;0;1;1
471334417;https://www.airbnb.com/users/show/471334417;Claire;44766;;;;;;0,5;0;1;1
531440549;https://www.airbnb.com/users/show/531440549;Catherine;45150;;;;within an hour;1;1;0;1;1
446881444;https://www.airbnb.com/users/show/446881444;Etienne;44618;Bayonne;France;;within an hour;1;0,92;0;2;3
520432785;https://www.airbnb.com/users/show/520432785;Josiane;45094;;;;within an hour;1;0,92;0;1;1
161613458;https://www.airbnb.com/users/show/161613458;Ophelie;43075;Viodos-Abense-de-Bas;France;;within an hour;1;0,86;0;1;1
484775220;https://www.airbnb.com/users/show/484775220;Ju;44857;Biarritz;France;;within a day;1;1;0;3;4
63228523;https://www.airbnb.com/users/show/63228523;Guylaine;42445;Louhossoa;France;"Les voyages sont toujours ue expérience différente. Surtout avec mes 3 enfants 
J'aime découvrir des lieux de vie différents et variés par rapport au mien  
";within a few hours;1;0,78;0;1;1
234180321;https://www.airbnb.com/users/show/234180321;Thomas;43468;Biarritz;France;;;;0,5;0;1;1
3849481;https://www.airbnb.com/users/show/3849481;Sophia;41194;;;A swedish-french freelance journalist settled down in Biarritz since 4 years. Love traveling and discover different homes and ways of living. ;;;1;0;14;14
312259900;https://www.airbnb.com/users/show/312259900;Sebastien;43795;;;;;;;0;1;1
5246612;https://www.airbnb.com/users/show/5246612;Lise;41332;Biarritz;France;;within an hour;1;0,75;0;1;1
40531560;https://www.airbnb.com/users/show/40531560;Lucas;42220;;;;within an hour;1;0,75;0;1;1
630827;https://www.airbnb.com/users/show/630827;Edward;40689;Biarritz;France;I love the ocean, surfing, meditating, spending quality time with friends and family, and anything that has anything to do with art.;within an hour;1;0,9;1;1;1
101856128;https://www.airbnb.com/users/show/101856128;Christelle;42673;Ay;France;;within an hour;1;0,67;0;1;1
42631874;https://www.airbnb.com/users/show/42631874;Mica;42242;Biarritz;France;;within an hour;1;0,92;0;1;1
12993679;https://www.airbnb.com/users/show/12993679;Marie;41708;Oloron-Sainte-Marie;France;Ras;within an hour;1;1;0;1;1
35049917;https://www.airbnb.com/users/show/35049917;Charles;42160;Rennes;France;;within a day;1;;0;2;2
138146837;https://www.airbnb.com/users/show/138146837;Xen;42918;;;;within an hour;1;1;0;1;1
417701030;https://www.airbnb.com/users/show/417701030;Arnaud;44417;;;;;;;0;1;3
533812615;https://www.airbnb.com/users/show/533812615;Michel;45163;;;;within a few hours;1;0,75;0;2;2
534155716;https://www.airbnb.com/users/show/534155716;Miren;45165;;;;within a day;1;1;0;1;1
482073997;https://www.airbnb.com/users/show/482073997;Francois;44837;Bidarray;France;;within a few hours;1;0,75;0;2;2
532180879;https://www.airbnb.com/users/show/532180879;Nathalie;45154;;;;within an hour;1;0,8;0;1;1
30769768;https://www.airbnb.com/users/show/30769768;Jacques;42101;Paris;France;;within a few hours;0,75;1;0;1;1
1180003;https://www.airbnb.com/users/show/1180003;Laure;40805;Biarritz;France;Hi;within a day;1;0;0;1;3
144227876;https://www.airbnb.com/users/show/144227876;Juan;42951;Bayonne;France;"Bonjour, 
Je suis Juan et je suis née à Biarritz. 
Je connais la région comme ma poche. 
Donc n'hésitez pour toutes les infos. 
Sport, loisirs, escapades, randonnées.. Etc";within a day;0,5;0;0;1;1
42261124;https://www.airbnb.com/users/show/42261124;Alice;42239;;;"Alice

Chirurgien dentiste (64)";within a day;0,5;0;0;1;1
532843634;https://www.airbnb.com/users/show/532843634;Théo;45158;;;;a few days or more;0;0;0;1;2
527085517;https://www.airbnb.com/users/show/527085517;Holidu;45128;;;With Holidu, you can find your perfect vacation rental easily. Find everything from a snug chalet in the Alps to a dreamlike beach villa in Mallorca. For a relaxing stay in Europe's most beautiful regions, we focus on working with certified hosts, whose rentals meet our high-quality criteria. In addition to focusing on quality, we offer customer service that supports you efficiently with all your questions and concerns 7 days a week.;within an hour;1;1;0;194;235
158533347;https://www.airbnb.com/users/show/158533347;Anita;43052;Liège;Belgium;"I'm a belgian designer, passionate of hospitality, travel and lifestyle. I play Softball for a while now, which is what makes me happy during most of the summer time.
I used to host on Airbnb, few years ago, but I had to stop as I moved. I'm well experienced with the Airbnb process, so you can be confident with my profile :). I'm really independant, so I don't need help most of the time but I love to meet people from the country I visit. So I'll be pleased to meet you!
Can't wait my next life experience! ";within an hour;1;1;1;1;4
532930381;https://www.airbnb.com/users/show/532930381;Francoise;45158;;;;;;;0;1;1
336591316;https://www.airbnb.com/users/show/336591316;Anais;43877;Arcangues;France;"Nous sommes un couple avec deux garçons (9 et 11). Nous vivons depuis toujours au P. Basque, nous sommes attachés à nos racines et nous aimons partagés et faire découvrir notre région.
Vincent travaille en milieu hospitalier, moi Anaïs dans un association qui accueille des enfants en situation de handicap. Nos enfants sont dans une école immersive en basque (ikastola), ils sont pleins de vie, et aiment faire des tas d'activités sportives...";within a few hours;1;0;0;1;2
90945728;https://www.airbnb.com/users/show/90945728;Nathalie;42602;Cambo-les-Bains;France;;within a day;1;0,67;0;1;1
23889972;https://www.airbnb.com/users/show/23889972;Paula Et Jonathan;41961;;;;within an hour;1;1;0;1;1
20050543;https://www.airbnb.com/users/show/20050543;Aurore;41866;Larressore;France;Amoureux de notre beau Pays Basque, mon mari et moi mettons à votre disposition nos logements, bons plans et conseils pour profiter de cette magnifique région !;within a day;0,6;0,46;0;2;2
415400012;https://www.airbnb.com/users/show/415400012;Xavier;44404;;;;within an hour;1;1;0;1;1
518724111;https://www.airbnb.com/users/show/518724111;Germaine;45084;;;;within a few hours;1;0,86;0;1;1
192888614;https://www.airbnb.com/users/show/192888614;Lorraine;43252;Bidart;France;;within an hour;1;;0;1;2
143334018;https://www.airbnb.com/users/show/143334018;François;42946;Ciboure;France;;within an hour;1;0,9;0;1;1
